orig_address,comment_kind,port_file,port_line,comment_text_short
0x00409f76,CONFIRMED,td5_game.c,3782,[CONFIRMED @ 0x00409F76] formula: actor+0x336 = (sub_prog * 0x5DC) / denom
0x00409fcc,CONFIRMED,td5_game.c,3826,"[CONFIRMED @ 0x00409FCC] Original: param_1[1]='\x01' (companion_2=1), NOT 2. P2P branch at 0x0040A180 also writes '\x01'. Circuit was"
0x00409e98,CONFIRMED,td5_game.c,3928,Store split time — raw timing_frame_counter at crossing [CONFIRMED @ 0x00409E98] */
,ARCH-DIVERGENCE,td5_game.c,4021,[ARCH-DIVERGENCE — per-slot ActorRaceMetric vs in-place table mutation] Original mutates g_raceCheckpointTablePtr[+2] AND the per-checkpoint
0x00428d20,ARCH-DIVERGENCE,td5_game.c,4752,0x00428D20  InitializeBenchmarkFrameRateCapture  [ARCH-DIVERGENCE: benchmark sample-buffer pipeline removed; L5 sweep 2026-05-21]
,ARCH-DIVERGENCE,td5_game.c,4764,[ARCH-DIVERGENCE: benchmark output collapse] Phase 3 manifest (2026-05-21)
,ARCH-DIVERGENCE,td5_game.c,4769,"docstring, [ARCH-DIVERGENCE] is the audited, documented-deviation marker (equivalent to L5 byte-faithful for fidelity scoring)."
0x00428d40,ARCH-DIVERGENCE,td5_game.c,4774,0x00428D40  RecordBenchmarkFrameRateSample   [ARCH-DIVERGENCE: orig pushes each frame's dt into a 1024-slot FPU circular buffer at DAT_004A2CF8 indexe
0x00428d80,ARCH-DIVERGENCE,td5_game.c,4775,0x00428D80  WriteBenchmarkResultsTgaReport   [ARCH-DIVERGENCE: orig writes results as a bespoke TGA-formatted screenshot file; the port emits plain-te
,ARCH-DIVERGENCE,td5_hud.c,538,[ARCH-DIVERGENCE: glyph-strip font replaces original bitmap font; L5 sweep 2026-05-21]
0x0043bf70,CONFIRMED,td5_hud.c,981,"[CONFIRMED @ 0x0043BF70] slider 0=DAT_004B135C → 0x00466EA8 view distance, slider 1=DAT_004B1360 → DXSound::CDSetVolume (music),"
0x004377b0,CONFIRMED,td5_hud.c,1139,"[CONFIRMED @ 0x004377B0] — Ghidra-verified: orig allocates 0x1148 bytes via HeapAllocTracked, splits into two halves with the secondary view"
0x00437ba0,CONFIRMED,td5_hud.c,1289,[CONFIRMED @ 0x00437BA0] — Ghidra-verified scale math: g_hudPrimaryScaleX = g_renderWidthF * _DAT_0045d64c (= 1/640); g_hudPrimaryScaleY =
0x00439b70,CONFIRMED,td5_hud.c,1710,[CONFIRMED @ 0x00439B70] — Ghidra-verified: orig early-exits on g_inputPlaybackActive!=0 (port: not gated — port handles replay through
,ARCH-DIVERGENCE,td5_hud.c,1981,[ARCH-DIVERGENCE] (2 items above) for D3D3 queue -> D3D11 immediate- mode and for the per-view layout table representation.
0x004388a0,CONFIRMED,td5_hud.c,2177,"Original clamps negative speed to 0 [CONFIRMED @ 0x4388A0]. Previous code took abs(), showing speed while reversing. */"
0x0045d6d8,CONFIRMED,td5_hud.c,2193,Inter-digit gap is 2.0 [CONFIRMED @ 0x45d6d8]. */ float sf_gw = sx * 15.0f;
0x0043a380,CONFIRMED,td5_hud.c,2565,"start_span = ((player_span / 24) - 6) * 24 [CONFIRMED @ 0x43A380]: round down to 24-span group, go back 6 groups (144 spans behind player). */"
0x0043a426,CONFIRMED,td5_hud.c,2674,Pre-iter segment advance [CONFIRMED @ 0x43A426]: while (seg_end[cur_seg] < local_a4) cur_seg++ */
0x0043b7c0,CONFIRMED,td5_hud.c,3211,[CONFIRMED @ 0x0043B7C0] — Ghidra-verified: orig clamps param_1<8 (port: page_index<TD5_HUD_PAUSE_MAX_PAGES). String table at &PTR_s_PAUSED_004744B8
,ARCH-DIVERGENCE,td5_hud.c,3561,[ARCH-DIVERGENCE: HUD glyph strip render] Phase 5(a) class manifest (2026-05-21)
0x00414f40,ARCH-DIVERGENCE,td5_hud.c,3569,0x00414F40  RenderPositionerGlyphStrip  [ARCH-DIVERGENCE: HudGlyph]
,ARCH-DIVERGENCE,td5_inflate.c,429,[ARCH-DIVERGENCE: zlib inflate collapse] Phase 2 manifest (2026-05-21)
,ARCH-DIVERGENCE,td5_inflate.c,437,"Per build_confidence_map.py:104-126 docstring, [ARCH-DIVERGENCE] is the audited, documented deviation marker - functionally"
,ARCH-DIVERGENCE,td5_inflate.c,442,carries an [ARCH-DIVERGENCE: ZLIB] marker so the citation- proximity check in build_confidence_map.py:227-233 promotes
0x00447490,ARCH-DIVERGENCE,td5_inflate.c,446,0x00447490  InflateFlushOutputAndUpdateCrc32   [ARCH-DIVERGENCE: ZLIB] 0x004474F6  InflateRefillInputBuffer           [ARCH-DIVERGENCE: ZLIB]
0x004474f6,ARCH-DIVERGENCE,td5_inflate.c,447,0x004474F6  InflateRefillInputBuffer           [ARCH-DIVERGENCE: ZLIB] 0x00447502  InflateWriteOutputChunk            [ARCH-DIVERGENCE: ZLIB]
0x00447502,ARCH-DIVERGENCE,td5_inflate.c,448,0x00447502  InflateWriteOutputChunk            [ARCH-DIVERGENCE: ZLIB] 0x0044751B  InflateBuildDecodeTable            [ARCH-DIVERGENCE: ZLIB]
0x0044751b,ARCH-DIVERGENCE,td5_inflate.c,449,0x0044751B  InflateBuildDecodeTable            [ARCH-DIVERGENCE: ZLIB] 0x00447715  InflateDecodeHuffmanCodes          [ARCH-DIVERGENCE: ZLIB]
0x00447715,ARCH-DIVERGENCE,td5_inflate.c,450,0x00447715  InflateDecodeHuffmanCodes          [ARCH-DIVERGENCE: ZLIB] 0x00447AA6  InflateProcessStoredBlock          [ARCH-DIVERGENCE: ZLIB]
0x00447aa6,ARCH-DIVERGENCE,td5_inflate.c,451,0x00447AA6  InflateProcessStoredBlock          [ARCH-DIVERGENCE: ZLIB] 0x00447BBB  InflateProcessFixedHuffmanBlock    [ARCH-DIVERGENCE: ZLIB]
0x00447bbb,ARCH-DIVERGENCE,td5_inflate.c,452,0x00447BBB  InflateProcessFixedHuffmanBlock    [ARCH-DIVERGENCE: ZLIB] 0x00447C42  InflateProcessDynamicHuffmanBlock  [ARCH-DIVERGENCE: ZLIB]
0x00447c42,ARCH-DIVERGENCE,td5_inflate.c,453,0x00447C42  InflateProcessDynamicHuffmanBlock  [ARCH-DIVERGENCE: ZLIB] 0x00447FE2  InflateDecompress                  [ARCH-DIVERGENCE: ZLIB]
0x00447fe2,ARCH-DIVERGENCE,td5_inflate.c,454,0x00447FE2  InflateDecompress                  [ARCH-DIVERGENCE: ZLIB]
0x0042c470,CONFIRMED,td5_input.c,377,[CONFIRMED @ 0x0042C470]: UpdateControllerForceFeedback called here inside PollRaceSessionInput in original RunRaceFrame. */
0x00403180,CONFIRMED,td5_input.c,511,Per-slot encounter latch [CONFIRMED @ 0x00403180]. Original gate: gActorSpecialEncounterActive[slot * 0x11c] != 0.
0x004032e8,CONFIRMED,td5_input.c,740,brake_flag mirrors throttle_state [CONFIRMED @ 0x4032E8] */ s_brake[slot] = throttle_st;
0x00434ba0,CONFIRMED,td5_input.c,751,"FUN_00434BA0 [CONFIRMED @ 0x434BA0] UpdateSpecialEncounterControl. In the original, this modifies the cop (encounter) actor's heading/"
0x00403180,CONFIRMED,td5_input.c,758,No brake: reset throttle_state to forward [CONFIRMED @ 0x403180] */ s_brake[slot] = 0;
0x00403182,CONFIRMED,td5_input.c,769,s_throttle[slot] = 0x100;  /* original DAT_0046317C = 0x0100 [CONFIRMED @ 0x403182] */
0x00402e60,CONFIRMED,td5_input.c,816,Sync current gear from live actor [CONFIRMED @ 0x402E60] */ if (a_gear) s_gear[slot] = ((uint8_t *)a_gear)[0x36B];
,ARCH-DIVERGENCE,td5_input.c,977,[ARCH-DIVERGENCE: 2-dword globals collapsed into per-slot array; L5 sweep 2026-05-21]
0x00402e40,CONFIRMED,td5_input.c,1002,[CONFIRMED @ 0x00402E40] — Ghidra-verified: orig walks &gPlayerControlBuffer with a 6-iteration loop writing 0 per int (6 × 4 bytes). Port loop matche
0x0042c470,CONFIRMED,td5_input.c,1423,[CONFIRMED @ 0x0042C470]: UpdateControllerForceFeedback(0) is called from within PollRaceSessionInput for single-player; in net play the
0x0042c470,CONFIRMED,td5_input.c,1433,[CONFIRMED @ 0x0042C470]: UpdateControllerForceFeedback dispatched inside PollRaceSessionInput for slot 0 (single-player) or the
,ARCH-DIVERGENCE,td5_input.c,1465,[ARCH-DIVERGENCE: network-mode branch moved to caller; L5 sweep 2026-05-21] Ghidra-verified 0x00428880: orig clears g_ffControllerAssignment[0..5]
0x004288e0,CONFIRMED,td5_input.c,1501,[CONFIRMED @ 0x4288E0]: g_actorRuntimeState.slot.field_0x318 actor+0x370 = surface type byte (index into g_terrain_ff_coefficients[13])
0x004288e0,CONFIRMED,td5_input.c,1503,[CONFIRMED @ 0x4288E0]: cast to uint then used as LUT index ======================================================================== */
0x004288e0,CONFIRMED,td5_input.c,1517,"[CONFIRMED @ 0x4288E0]: iVar2 = *(int*)(actor + slot*0x388 + 0x318) This is lat_speed — body-frame lateral velocity (int32, 24.8 FP)."
0x004288e0,CONFIRMED,td5_input.c,1530,lateral_force = lateral_force * -2;  /* asymmetric feel [CONFIRMED @ 0x4288E0] */
0x004288e0,CONFIRMED,td5_input.c,1550,[CONFIRMED @ 0x4288E0]: (uint)(byte)(actor + slot*0x388 + 0x370) Surface type byte — indexes into DAT_00466afc = g_terrain_ff_coefficients[13].
0x004288e0,CONFIRMED,td5_input.c,1558,surface_type = (int)(uint8_t)(actor[0x370]); /* surface type [CONFIRMED @ 0x4288E0] */
,ARCH-DIVERGENCE,td5_input.c,1586,[ARCH-DIVERGENCE: DXInput::PlayEffect -> td5_plat_ff_constant; L5 sweep 2026-05-21]
,ARCH-DIVERGENCE,td5_input.c,1626,[ARCH-DIVERGENCE: actor+0x375 -> explicit slot params; L5 sweep 2026-05-21] Ghidra-verified 0x00428A60: orig magnitude = param_4 / 10 clamped to
0x00406a66,CONFIRMED,td5_physics.c,349,Angular divisor shared with V2V = 0x28C (652) [CONFIRMED @ 0x406a66] */ #define ANGULAR_DIVISOR_W   0x28C
0x00406aae,CONFIRMED,td5_physics.c,351,Impulse numerator scale factor [CONFIRMED @ 0x406aae] */ #define V2W_NUM_SCALE       0x1100
0x004069cc,CONFIRMED,td5_physics.c,413,"wall-normal (v_perp, iVar10) components [CONFIRMED @ 0x4069cc]. Same round-toward-zero correction on the >>12 (D2/D3/D4/D6 family). */"
0x00406a10,CONFIRMED,td5_physics.c,530,"[CONFIRMED @ 0x406a10]. D6 audit: round-toward-zero on the >>12, matching original (val + (val>>31 & 0xFFF)) >> 12 pattern. */"
0x00406650,CONFIRMED,td5_physics.c,859,"[CONFIRMED @ 0x00406650] Steps 1-8 (frame counter, ghost reset, speed tracking, race timer, attitude clamp, dynamics dispatch + paused + scripted,"
0x0040a2b0,CONFIRMED,td5_physics.c,877,2) [CONFIRMED @ 0x0040A2B0] AdvancePendingFinishState consolidated into td5_game.c game-tick loop (tick_pending_finish_timer @ td5_game.c).
0x00404030,ARCH-DIVERGENCE,td5_physics.c,886,3) [ARCH-DIVERGENCE — port-only step 9 surface_contact_flags safety net] Port writes scf at the tail of this dispatcher when slot is the human
0x00436a70,ARCH-DIVERGENCE,td5_physics.c,898,4) [ARCH-DIVERGENCE — traffic sub-path inlined here vs split in orig] Orig's traffic (slot >= 6) NEVER routes through UpdateVehicleActor —
0x00409dd0,CONFIRMED,td5_physics.c,1061,"if (actor->frame_counter > 0x3B) {  /* 59 frames [CONFIRMED @ 0x00409DD0] */ TD5_LOG_I(LOG_TAG, ""mode1 recovery: slot=%d resetting after %d frames"","
0x00443ed0,CONFIRMED,td5_physics.c,1132,"for traffic [CONFIRMED @ 0x443ED0]. Instead, UpdateTrafficVehiclePose sets Y absolutely from barycentric track height each tick."
0x00443ed0,CONFIRMED,td5_physics.c,1153,"process_traffic_forward_checkpoint_pass(actor, _ts);  /* [CONFIRMED @ 0x443ED0] */"
0x00404030,CONFIRMED,td5_physics.c,1229,[CONFIRMED @ 0x00404030] Byte-faithful with orig UpdatePlayerVehicleDynamics. SAR-RZ rounding fixed 2026-05-18 (L5 promotion follow-up).
0x00404030,CONFIRMED,td5_physics.c,1398,[CONFIRMED @ 0x00404030]
0x00404030,CONFIRMED,td5_physics.c,1413,Original structure [CONFIRMED @ 0x404030]: - Manual gearbox (field_0x378==0): reverse_throttle_sign only
0x004044f9,CONFIRMED,td5_physics.c,1423,"before calling auto_gear [CONFIRMED @ 0x4044F9]. During braking, throttle=-256 which would make auto_gear set gear=REVERSE,"
0x00404030,CONFIRMED,td5_physics.c,1453,Per-wheel distribution [CONFIRMED @ 0x00404030]: RWD: D/2 per rear wheel (front = 0)
0x00404030,CONFIRMED,td5_physics.c,1462,case 1: /* RWD — D/2 per rear wheel [CONFIRMED @ 0x00404030] */ wheel_drive[2] = drive_torque >> 1;
0x00404030,CONFIRMED,td5_physics.c,1466,case 2: /* FWD — D/2 per front wheel [CONFIRMED @ 0x00404030] */ wheel_drive[0] = drive_torque >> 1;
0x00404521,CONFIRMED,td5_physics.c,1585,"Gearbox dispatch [CONFIRMED @ 0x404521]: field_0x378 == 0 → manual, != 0 → automatic */"
0x004046dc,CONFIRMED,td5_physics.c,1679,[CONFIRMED @ 0x004046DC]: original re-reads gSurfaceGripCoefficientTable (DAT_004748C0) directly — it does NOT use the load-weighted/clamped grip[].
0x00404b27,CONFIRMED,td5_physics.c,1760,rear_lat_force = local_14_num / denom;  /* no negation [CONFIRMED @ 0x00404B27] */
0x00404b93,CONFIRMED,td5_physics.c,1774,front_lat_force = local_c_num / denom;  /* no negation [CONFIRMED @ 0x00404B93] */
0x00404030,CONFIRMED,td5_physics.c,2058,projections (no CRGT dispatch). [CONFIRMED @ 0x00404030] */ {
0x00404ec0,CONFIRMED,td5_physics.c,2240,[CONFIRMED @ 0x00404EC0] Byte-faithful with orig UpdateAIVehicleDynamics. SAR-RZ rounding fixed 2026-05-18 (L5 promotion follow-up).
0x0040506b,CONFIRMED,td5_physics.c,2316,Cross-weight load transfer [CONFIRMED @ 0x40506B]: front_load = (rear_weight << 8) / total_weight * (half_wb - susp_defl) / half_wb
0x004050b8,CONFIRMED,td5_physics.c,2322,Grip from surface friction * load [CONFIRMED @ 0x4050B8] */ int32_t sf = (int32_t)s_surface_friction[surface & 0x1F];
0x00404ec0,CONFIRMED,td5_physics.c,2332,--- 4. Velocity drag in WORLD frame [CONFIRMED @ 0x404EC0] --- */ {
0x004050ef,CONFIRMED,td5_physics.c,2357,"Steer delta trig (cos_d, sin_d) [CONFIRMED @ 0x4050EF] */ int32_t cos_d = cos_fixed12(steer_angle & 0xFFF);"
0x004051a0,CONFIRMED,td5_physics.c,2395,--- 6. Engine pipeline [CONFIRMED @ 0x4051A0] --- */ int32_t throttle = (int32_t)actor->encounter_steering_cmd;
0x00405285,CONFIRMED,td5_physics.c,2541,before the bicycle solve [CONFIRMED @ 0x00405285]. The drive path already stored torque/4; brake path stored clamp/2.
0x004089eb,CONFIRMED,td5_physics.c,3177,[CONFIRMED @ 0x004089EB] — original applies the same subtraction with sVar1/sVar2 = A_center in B's frame. */
0x00408570,CONFIRMED,td5_physics.c,3248,"Contact data from OBB corner test [CONFIRMED @ 0x00408570]: cx_A, cz_A = corner->proj_x, proj_z   (corner in TARGET's frame, WITH translation)"
0x00407adb,CONFIRMED,td5_physics.c,3357,"[CONFIRMED @ 0x407ADB]: cardef+0x04 = front-Z extent (positive), cardef+0x08 = half-width,"
0x004079c0,CONFIRMED,td5_physics.c,3399,"NUM_CONST = (500000 >> 8) * 0x1100 = 8,499,456 [CONFIRMED @ 0x4079C0]. The `>> 8` on INERTIA_K is NOT a compiler overflow workaround — it is"
0x0042e2e0,CONFIRMED,td5_physics.c,4520,[CONFIRMED @ 0x0042E2E0] ConvertFloatVec3ToShortAngles Y output: Y = v[0]*M[+0xC] + v[1]*M[+0x10] + v[2]*M[+0x14]
0x004057fa,CONFIRMED,td5_physics.c,4584,"[CONFIRMED @ 0x004057FA] UpdateVehicleSuspensionResponse calls `TransposeMatrix3x3(&actor->rotation_m00, local_30)` then"
0x004057f0,CONFIRMED,td5_physics.c,4625,[CONFIRMED @ 0x004057F0] L5 promotion sweep audit (2026-05-18).
0x00407424,CONFIRMED,td5_physics.c,5219,(int16_t*)(car_def + 0x08) = half-length equivalent  [CONFIRMED @ 0x407424] (int16_t*)(car_def + 0x0C) = half-width equivalent   [CONFIRMED @ 0x407420
0x00407420,CONFIRMED,td5_physics.c,5220,(int16_t*)(car_def + 0x0C) = half-width equivalent   [CONFIRMED @ 0x407420]
0x0040a440,CONFIRMED,td5_physics.c,5348,DecayUltimateVariantTimer [CONFIRMED @ 0x0040A440]: encounter mode 4 erodes the actor's clean_driving_score by 1
0x004631a0,CONFIRMED,td5_physics.c,5380,DAT_004631a4 is 0 for all 12 span types [CONFIRMED @ 0x004631A0]. DAT_004631a0 values [CONFIRMED @ 0x004631A0]:
0x004631a0,CONFIRMED,td5_physics.c,5381,DAT_004631a0 values [CONFIRMED @ 0x004631A0]: span_type: 0  1  2  3  4  5  6  7  8  9 10 11 */
0x004073b0,CONFIRMED,td5_physics.c,5386,[CONFIRMED @ 0x004073B0] outer_sub = lane_count nibble (NOT -1). Fixed 2026-05-18 (was `lane_count - 1` per L4 audit). */
0x0040a440,CONFIRMED,td5_physics.c,5408,DecayUltimateVariantTimer [CONFIRMED @ 0x0040A440] — same as inner-edge */ if (g_td5.special_encounter_enabled == 4 && actor->finish_time == 0) {
0x00407840,CONFIRMED,td5_physics.c,5426,"[CONFIRMED @ 0x00407840] Byte-faithful with orig ProcessActorRouteAdvance. - Wrap-span strip indexed at DAT_00483550 (total_spans), matching the"
0x00407879,CONFIRMED,td5_physics.c,5444,Only fires at the last span [CONFIRMED @ 0x407879] */ int span_idx = (int)actor->track_span_raw;
0x004078b7,CONFIRMED,td5_physics.c,5467,[CONFIRMED @ 0x004078B7] orig reads strip[wrap+3]&0xF = lane_nibble. */ int wrap_lanes = (int)(((const uint8_t *)sp_wrap)[3] & 0x0F);
0x004076c0,CONFIRMED,td5_physics.c,5517,"[CONFIRMED @ 0x4076C0] if (*(short*)(actor+0x80) == DAT_00483954 + 1) [CONFIRMED @ 0x443ED0] called after ProcessActorRouteAdvance, before"
0x00443ed0,CONFIRMED,td5_physics.c,5518,"[CONFIRMED @ 0x443ED0] called after ProcessActorRouteAdvance, before ProcessActorSegmentTransition."
0x0040634b,CONFIRMED,td5_physics.c,6014,"[CONFIRMED @ 0x0040634B]: original does INC word ptr [ESI+0x360] inside the per-wheel averaging loop of IntegrateVehiclePoseAndContacts,"
0x00405ff9,CONFIRMED,td5_physics.c,6115,[CONFIRMED @ 0x00405FF9] gate angular_velocity on mask stability. */ if (mask_stable) {
0x00403720,CONFIRMED,td5_physics.c,7011,Per-probe track position update [CONFIRMED @ 0x403720]. Original calls FUN_004440F0 per probe with probe's own world pos.
0x00403720,CONFIRMED,td5_physics.c,7129,[CONFIRMED @ 0x00403720] */ int32_t force = (wheel_y - ground_y) + g_gravity_constant;
0x00405d70,CONFIRMED,td5_physics.c,7545,[CONFIRMED @ 0x00405D70] Byte-faithful with orig ResetVehicleActorState. L5 promotion 2026-05-18 (small-tier sweep). 54-instr listing match: clears
0x00405d70,CONFIRMED,td5_physics.c,7597,those 4 per-wheel values into world_pos.y. [CONFIRMED @ 0x00405D70] */ actor->world_pos.y = (int32_t)0xC0000000;   /* +0x200 */
0x00403d90,CONFIRMED,td5_physics.c,7790,[CONFIRMED @ 0x403D90] Byte-faithful with orig UpdateVehicleState0fDamping. L5 audit 2026-05-18 (TD5_pool0 read-only):
0x0042ed50,CONFIRMED,td5_physics.c,7922,[CONFIRMED @ 0x0042ED50] Byte-faithful with orig UpdateVehicleEngineSpeedSmoothed.
0x0042edf0,CONFIRMED,td5_physics.c,8048,[CONFIRMED @ 0x0042EDF0] Byte-faithful with orig UpdateEngineSpeedAccumulator. L5 promotion 2026-05-18 (small-tier sweep). Line-for-line listing port;
0x0042f030,CONFIRMED,td5_physics.c,8435,[CONFIRMED @ 0x0042F030] Byte-faithful with orig ComputeDriveTorqueFromGearCurve.
0x0042eea0,CONFIRMED,td5_physics.c,8524,[CONFIRMED @ 0x0042EEA0] Byte-faithful with orig ApplySteeringTorqueToWheels. L5 promotion 2026-05-18 (small-tier sweep). Verbatim port of 24-instr li
0x0042f010,CONFIRMED,td5_physics.c,8612,[CONFIRMED @ 0x0042F010] Byte-faithful with orig ApplyReverseGearThrottleSign. L5 promotion 2026-05-18 (small-tier sweep). 8-instr listing match;
0x004032a0,CONFIRMED,td5_physics.c,9139,actor->throttle_state = 1;  /* forward mode [CONFIRMED @ 0x4032A0] */ actor->vehicle_mode = 0;
0x0042f140,CONFIRMED,td5_physics.c,9148,actor->throttle_input_active = 1;  /* auto gearbox [CONFIRMED @ 0x42F140] */ actor->frame_counter = 0;
0x0042f5b0,CONFIRMED,td5_physics.c,9154,actor->race_position = 0;  /* +0x383 stays 0 until UpdateRaceOrder writes at sim_tick>=1 [CONFIRMED @ 0x0042F5B0] */
0x0043d830,ARCH-DIVERGENCE,td5_physics.c,9760,0x0043D830  ApplyRandomWheelJitterHighSpeed  [ARCH-DIVERGENCE: dead in orig (0 callers verified 2026-05-21 via mcp__ghidra__function_callers); no port
0x0043d910,ARCH-DIVERGENCE,td5_physics.c,9761,0x0043D910  ApplyRandomWheelJitterLowSpeed   [ARCH-DIVERGENCE: dead in orig (0 callers verified 2026-05-21 via mcp__ghidra__function_callers); no port
0x0040b0d8,CONFIRMED,td5_platform_win32.c,2397,D3DRS_ZFUNC        (0x17) = 8 (D3DCMP_ALWAYS)  [CONFIRMED @ 0x0040b0d8] D3DRS_ZWRITEENABLE (0x0E) = 0                  [CONFIRMED @ 0x0040b0e1]
0x0040b0e1,CONFIRMED,td5_platform_win32.c,2398,D3DRS_ZWRITEENABLE (0x0E) = 0                  [CONFIRMED @ 0x0040b0e1]
,ARCH-DIVERGENCE,td5_render.c,865,[ARCH-DIVERGENCE: globals -> parameter list; L5 sweep 2026-05-21] Mirror of the quad path with vert count 3 instead of 4. Orig writes the
,ARCH-DIVERGENCE,td5_render.c,886,"[ARCH-DIVERGENCE: globals -> parameter list; L5 sweep 2026-05-21] Orig writes DAT_004af268 (vertex ptr = cmd+8), DAT_004af278=1, sets"
0x0040aec0,ARCH-DIVERGENCE,td5_render.c,1112,[ARCH-DIVERGENCE: D3D3 ReleaseRaceRenderResources -> D3D11 abstracted shutdown; L5 sweep 2026-05-21]
0x0040ade0,ARCH-DIVERGENCE,td5_render.c,1145,[ARCH-DIVERGENCE: D3D3 BeginScene -> D3D11 platform-abstracted begin-frame; L5 sweep 2026-05-21]
0x0040ae00,ARCH-DIVERGENCE,td5_render.c,1187,[ARCH-DIVERGENCE: D3D3 EndScene -> D3D11 platform-abstracted end-frame; L5 sweep 2026-05-21]
0x0040af50,ARCH-DIVERGENCE,td5_render.c,1222,[ARCH-DIVERGENCE: D3D3 SetRenderState calls -> D3D11 platform call; L5 sweep 2026-05-21]
0x0040af10,ARCH-DIVERGENCE,td5_render.c,1243,[ARCH-DIVERGENCE: D3D3 DXD3D::CanFog() probe removed; L5 sweep 2026-05-21] Mirrors ConfigureRaceFogColorAndMode @ 0x0040AF10. Orig stores
0x0043dc20,ARCH-DIVERGENCE,td5_render.c,1274,[ARCH-DIVERGENCE: absorbed caller's view-space translation bake; L5 sweep 2026-05-21]
0x0043daf0,ARCH-DIVERGENCE,td5_render.c,1312,[ARCH-DIVERGENCE: depth-1 backup slot -> N-deep stack; L5 sweep 2026-05-21] Mirrors PushRenderTransform @ 0x0043DAF0. Orig copies the 12-float (3x4)
0x0043db70,ARCH-DIVERGENCE,td5_render.c,1329,[ARCH-DIVERGENCE: depth-1 backup slot -> N-deep stack; L5 sweep 2026-05-21] Mirrors PopRenderTransform @ 0x0043DB70. Symmetric counterpart to
0x0042dcad,CONFIRMED,td5_render.c,1638,no origin offset added) [CONFIRMED @ 0x42dcad] */ float cx = mesh->bounding_center_x;
0x004312e0,ARCH-DIVERGENCE,td5_render.c,2441,[ARCH-DIVERGENCE: struct-pool vs raw-byte linked-list; L5 sweep 2026-05-21] Mirrors InitializeTranslucentPrimitivePipeline @ 0x004312E0. Orig builds t
0x0040ba60,ARCH-DIVERGENCE,td5_render.c,2661,[ARCH-DIVERGENCE: struct vs raw-byte texture-page pool; L5 sweep 2026-05-21] Mirrors ResetTexturePageCacheState @ 0x0040BA60. Orig walks raw byte arra
0x0040b6b0,CONFIRMED,td5_render.c,2723,"type 0 → ALPHABLENDENABLE=0 (opaque)                  [CONFIRMED @ 0x0040B6B0] type 1 → ALPHABLENDENABLE=1, SRCALPHA/INVSRCALPHA     [CONFIRMED @ 0x00"
0x0040b6cc,CONFIRMED,td5_render.c,2724,"type 1 → ALPHABLENDENABLE=1, SRCALPHA/INVSRCALPHA     [CONFIRMED @ 0x0040B6CC] type 2 → same D3D state as type 1, no ZWRITE write    [CONFIRMED @ 0x00"
0x0040b6e8,CONFIRMED,td5_render.c,2726,"type 3 → ALPHABLENDENABLE=1, ONE/ONE (additive)       [CONFIRMED @ 0x0040B6E8]"
0x0042e130,CONFIRMED,td5_render.c,3078,"[CONFIRMED @ 0x0042E130] L5 promotion sweep audit (2026-05-18). Byte-faithful port: same all-zero-disable gate, same (R+G+B)/3 intensity, same"
0x00430150,CONFIRMED,td5_render.c,3483,[CONFIRMED @ 0x00430150] ApplyTrackLightingForVehicleSegment. L5 audit 2026-05-18 (TD5_pool0 read-only).
0x0040c5cc,CONFIRMED,td5_render.c,3994,#define SHADOW_VIEW_Y_OFFSET    (-22.0f)   /* [CONFIRMED @ 0x40C5CC] push shadow below car in view-space */
0x0040c5cc,CONFIRMED,td5_render.c,4136,"the car, not at wheel-probe height. [CONFIRMED @ 0x40C5CC] */ vy += SHADOW_VIEW_Y_OFFSET;"
0x00401204,CONFIRMED,td5_render.c,4228,"td5_vfx.c [CONFIRMED @ 0x401204] / @ 0x4011F5]. */ static void render_vehicle_brake_lights(const TD5_Actor *actor, int slot)"
0x00446f00,ARCH-DIVERGENCE,td5_render.c,4416,[ARCH-DIVERGENCE — D3D3->D3D11 wheel billboard emission] orig 0x00446f00.
0x00446f15,CONFIRMED,td5_render.c,4477,front_angle_12b = accumulated_tire_slip_z * -4  [CONFIRMED @ 0x446F15] rear_angle_12b  = accumulated_tire_slip_x * -4  [CONFIRMED @ 0x446F23]
0x00446f23,CONFIRMED,td5_render.c,4478,rear_angle_12b  = accumulated_tire_slip_x * -4  [CONFIRMED @ 0x446F23] The slip fields accumulate forward speed every physics tick
0x00446f00,CONFIRMED,td5_render.c,4621,"Spin frame [CONFIRMED @ 0x446F00]: frame = min(abs(long_speed) >> 14, 3)"
0x004470c0,CONFIRMED,td5_render.c,4652,"[CONFIRMED @ 0x004470C0]. UV samples a 30/64-half-width window (1-texel margin) centered on the chosen sub-tile, so the"
,ARCH-DIVERGENCE,td5_render.c,4914,[ARCH-DIVERGENCE: per-billboard pool collapsed to global counter; L5 sweep 2026-05-21]
0x0040a6a0,CONFIRMED,td5_render.c,5014,[CONFIRMED @ 0x0040A6A0] Byte-faithful with orig CosFloat12bit. L5 promotion 2026-05-18 (small-tier sweep). 4-instr listing match:
0x0040a6c0,CONFIRMED,td5_render.c,5029,[CONFIRMED @ 0x0040A6C0] Byte-faithful with orig SinFloat12bit. L5 promotion 2026-05-18 (small-tier sweep). 5-instr listing match:
0x0042da10,CONFIRMED,td5_render.c,5312,[CONFIRMED @ 0x0042DA10] Byte-faithful with orig MultiplyRotationMatrices3x3. L5 audit 2026-05-18 (TD5_pool0 read-only):
