address,name,body_size,level,port_citations,files_cited,callers_count,bookmark_tags,ghidra_documented,is_crt_or_lib,precision_strong,precision_weak,sample_context
004316f0,SubmitProjectedTrianglePrimitive,49,4,3,td5_render.c,1,,0,0,0,0,"[td5_render.c] } | } |  | /** |  * Opcode 2: SubmitProjectedTrianglePrimitive (0x4316F0) |  * |  * Single triangle, submitted through clip + project pipeline. |  */ | static void dispatch"
00431730,EmitTranslucentTriangleStripDirect,20,4,3,td5_render.c,0,,0,0,0,0,[td5_render.c] } | } |  | /** |  * Opcode 5: EmitTranslucentTriangleStripDirect (0x431730) |  * |  * Small wrapper: direct depth-sort insert for tri-strip data. |  */ | static void dispatch
00431750,EmitTranslucentTriangleStrip,110,4,4,td5_render.c,0,,0,0,0,0,"[td5_render.c] ====== */ |  | /** |  * Opcode 0/1: EmitTranslucentTriangleStrip (0x431750) |  * |  * Processes variable-count triangle strips. Sets vertex count = 3 per triangle, |  * ite"
004317c0,SubmitProjectedPolygon,33,3,0,,1,,0,0,0,0,
004317f0,ClipAndSubmitProjectedPolygon,3030,4,6,td5_render.c;td5_render.h,4,,0,0,0,0,[td5_render.c] nslucentMesh |  *   0x4314B0  RenderPreparedMeshResource |  *   0x4317F0  ClipAndSubmitProjectedPolygon |  *   0x4312E0  InitializeTranslucentPrimitivePipeline |  *   0
004323d0,RenderTrackSegmentBatch,766,4,2,td5_render.h,1,,0,0,0,0,[td5_render.h] ipAndSubmitProjectedPolygon (near-plane + screen clip) |  *   0x4323D0  RenderTrackSegmentBatch (X-axis clipper) |  *   0x4326D0  RenderTrackSegmentBatchVariant (Y-
004326d0,RenderTrackSegmentBatchVariant,778,4,2,td5_render.h,1,,0,0,0,0,[td5_render.h] *   0x4323D0  RenderTrackSegmentBatch (X-axis clipper) |  *   0x4326D0  RenderTrackSegmentBatchVariant (Y-axis clipper) |  *   0x432AB0  AppendClippedPolygonTriangl
004329e0,FlushImmediateDrawPrimitiveBatch,193,4,6,td5_render.c;td5_render.h,2,,0,0,0,0,[td5_render.c] eBatch |  *   0x431340  FlushQueuedTranslucentPrimitives |  *   0x4329E0  FlushImmediateDrawPrimitiveBatch |  *   0x43E3B0  InsertBillboardIntoDepthSortBuckets |  *   0
00432ab0,AppendClippedPolygonTriangleFan,285,4,2,td5_render.h,1,,0,0,0,0,[td5_render.h] 326D0  RenderTrackSegmentBatchVariant (Y-axis clipper) |  *   0x432AB0  AppendClippedPolygonTriangleFan |  *   0x431270  RenderTrackSpanDisplayList |  *   0x4312E0  I
00432bd0,BuildSpriteQuadTemplate,397,5,15,td5_asset.c;td5_hud.c;td5_render.c;td5_render.h;td5_vfx.c,28,,0,0,2,0,"[td5_asset.c] plying by 1/256 for BOTH axes |  * (BuildSpriteQuadTemplate @ 0x432BD0, constant [0x4749D0] = 0.00390625). |  * A 256×512 page would require V normalization by 1/51"
00432d60,ComputeAIRubberBandThrottle,241,5,17,td5_ai.c;td5_ai.h;td5_game.c;td5_pilot_trace_00432D60.c;td5_pilot_trace_00432D60.h,1,HOOK_POINT,1,0,4,1,[td5_ai.c] ystematic AI |  * under-performance on tier-1/2 races (pool11 0x00432D60 audit blocker #1). |  * The fix routes through g_td5.difficulty_tier instead — keep this st
00432e60,InitializeRaceActorRuntime,2075,5,25,td5_ai.c;td5_ai.h;td5_game.c;td5_hud.c;td5_physics.c;td5_pilot_trace_00432E60.c;td5_pilot_trace_00432E60.h,1,,0,0,8,0,[td5_ai.c] time(void) { |     /* [CONFIRMED @ InitializeRaceActorRuntime 0x00432E60 reads gRaceDifficultyTier |      * @ 0x00463210 throughout the Layer-2 decision tree.] The
00433680,FindNearestRoutePeer,337,5,12,td5_ai.c;td5_ai.h,1,,0,0,5,1,[td5_ai.c] precise-00433680): byte-faithful port of the original |  * at 0x00433680. Replaces the prior simplified-by-active-count scan. |  * |  * [CONFIRMED @ disassembly 0x004
004337e0,FindActorTrackOffsetPeer,1278,5,13,td5_ai.c;td5_ai.h,1,,0,0,3,0,[td5_ai.c] precise-004337E0): byte-faithful port of the |  * original at 0x004337E0. Replaces the prior simplified single-pass scan. |  * |  * TWO-PASS structure [CONFIRMED @ di
00433ce0,RenderTrackSegmentNearActor,695,5,5,td5_ai.c,1,,0,0,1,0,"[td5_ai.c] } |  |         /* Step 5: RenderTrackSegmentNearActor @ 0x00433CE0 writes RS[0x37] |          * and RS[0x38], neither of which is consumed elsewhere in the po"
00433fc0,AngleFromVector12Full,119,5,13,td5_ai.c;td5_track.c,2,,0,0,7,1,[td5_ai.c] ============================= */ |  | /* AngleFromVector12Full (0x00433FC0). L5 promotion sweep audit (2026-05-18). |  * [ARCH-DIVERGENCE @ 0x00433FC0] Orig calls Ang
00434040,ComputeActorRouteHeadingDelta,119,5,21,td5_ai.h;td5_camera.c;td5_physics.c,5,,0,0,4,0,[td5_camera.c] td5_compute_heading_delta / ComputeActorRouteHeadingDelta @ 0x00434040 |  * Computes 12-bit heading delta between the actor's current yaw and the |  * route heading
004340c0,UpdateActorSteeringBias,538,5,28,td5_ai.c;td5_ai.h;td5_game.c;td5_physics.c;td5_pilot_trace_004340C0.c;td5_pilot_trace_004340C0.h,3,,0,0,8,0,"[td5_ai.c] ng), 0x20000 (coasting), 0x4000 (script) |  * |  * [CONFIRMED @ 0x004340C0] Byte-faithful with orig UpdateActorSteeringBias. |  * L5 audit 2026-05-18 (TD5_pool0 read-"
004342e0,RefreshActorTrackProgressOffset,109,5,14,td5_ai.c;td5_game.c,2,,0,0,4,0,[td5_ai.c] ======================= |  * RefreshActorTrackProgressOffset (0x004342E0) |  * |  * Seeds RS_TRACK_PROGRESS and RS_TRACK_OFFSET_BIAS for a racer slot at spawn. |  * Rea
00434350,InitializeActorTrackPose,567,5,33,main.c;td5_ai.c;td5_game.c;td5_physics.c;td5_pilot_trace_00434350.c;td5_pilot_trace_00434350.h;td5_track.c;td5_track.h;td5re.h,1,,0,0,7,0,"[main.c] mirrors the Frida hook on |      * InitializeActorTrackPose (0x00434350). 0 = vanilla grid. */ |     g_td5.ini.start_span_offset     = td5_ini_int(""Game"", ""StartSp"
004345b0,ComputeTrackSpanProgress,186,5,21,td5_ai.c;td5_pilot_trace_pool15_spline.c;td5_track.c;td5_track.h,8,,0,0,5,0,"[td5_ai.c] r, ACTOR_SPAN_NORMALIZED); |  |     /* Four wheel-contact probe ComputeTrackSpanProgress calls. |      * [CONFIRMED @ 0x004366E0-0x00436749] — actor+0x90, +0x9C, +0xA"
00434670,ComputeSignedTrackOffset,200,5,31,td5_ai.c;td5_pilot_trace_pool15_spline.c;td5_pilot_trace_pool15_spline.h;td5_track.c;td5_track.h,8,,0,0,8,0,"[td5_ai.c] stored AS-IS, matching original `ComputeSignedTrackOffset @ 0x00434670` |          * which returns the value without negation. The previous port-only |          * `"
00434740,ComputeRouteForwardOvershootScalar,189,3,0,,1,,0,0,0,0,
00434800,SampleTrackTargetPoint,251,5,29,td5_ai.c;td5_ai.h;td5_pilot_trace_pool15_spline.c;td5_pilot_trace_pool15_spline.h;td5_track.c;td5_track.h,2,,0,0,4,0,"[td5_ai.c] 0 |      * for the target point, NOT SampleTrackTargetPoint @ 0x00434800. These are |      * two DIFFERENT geometries: |      *   - InitActorTrackSegmentPlacement: 4-"
00434900,UpdateActorTrackOffsetBias,407,5,11,td5_ai.c;td5_ai.h,1,,0,0,3,0,"[td5_ai.c] |  | /** |  * UpdateActorTrackOffsetBias — byte-faithful port of 0x00434900. |  * |  * Listing audit (precise-00434900, pool5_00434900): |  * |  *   0x00434900-0x00434923  C"
00434aa0,UpdateActorRouteThresholdState,245,5,9,td5_ai.c;td5_ai.h,1,HOOK_POINT,1,0,1,0,"[td5_ai.c] teThresholdState) |  * |  * Byte-faithful port of TD5_d3d.exe @ 0x00434AA0..0x00434B95 |  * (TD5_pool6, Ghidra read_only=true, 2026-05-14). |  * |  * Throttle/brake contr"
00434ba0,UpdateSpecialEncounterControl,499,5,15,td5_ai.c;td5_ai.h;td5_input.c,1,,0,0,5,0,[td5_ai.c] tches here — UpdateSpecial |              * EncounterControl (0x00434BA0) handles deactivation when |              * it next runs and finds the conditions invalid.
00434da0,UpdateSpecialTrafficEncounter,563,5,17,td5_ai.c;td5_ai.h;td5_physics.c,1,HOOK_POINT,1,0,1,0,[td5_ai.c] ---------------------------------- |  * Byte-faithful port of 0x00434DA0 UpdateSpecialTrafficEncounter. |  * |  * Tracks acquisition and release of the special actor-
00434fe0,UpdateActorTrackBehavior,972,5,41,td5_ai.c;td5_ai.h;td5_game.c;td5_pilot_trace_00434FE0.c;td5_pilot_trace_00434FE0.h;td5_pilot_trace_004370A0.h;td5_track.c;td5_track.h,1,,0,0,9,2,[td5_ai.c] ng position and |  * makes the recovery-misalignment check at 0x00434FE0 fire at every |  * branch entry — the visible symptom is the AI braking into the turn. */ | s
004353b0,RecycleTrafficActorFromQueue,1352,5,30,td5_ai.c;td5_ai.h;td5_physics.c;td5_track.c;td5_track.h,1,,0,0,6,1,[td5_ai.c] DIFFERENT init flow |      * (RecycleTrafficActorFromQueue @ 0x004353B0 — see memory |      * reference_arch_recycle_heading_collapse.md) and don't expect these |
00435940,InitializeTrafficActorsFromQueue,887,5,20,td5_ai.c;td5_ai.h;td5_physics.c;td5_track.c;td5_track.h,2,,0,0,4,0,[td5_ai.c] /* Byte-faithful port of InitializeTrafficActorsFromQueue @ 0x00435940. |  * |  * Original signature: void __stdcall InitializeTrafficActorsFromQueue(void) |  * Spawn
00435ce0,ComputeActorTrackHeading,380,5,8,td5_ai.c;td5_track.c,1,,0,0,4,0,[td5_ai.c] - Inline switch geometry matches ComputeActorTrackHeading @ 0x00435CE0 |  *     (REMAP path) and an inline AngleFromVector12Full (NORMAL path). |  *   - REMAP path
00435e80,UpdateTrafficRoutePlan,2142,5,26,td5_ai.c;td5_ai.h;td5_game.c;td5_physics.c;td5_track.c,1,,0,0,6,0,"[td5_ai.c] eturns hits only inside |          * UpdateTrafficRoutePlan @ 0x00435E80, where EBX holds an ACTOR base |          * (stride 0x388), NOT the RS-table — reading acto"
004366e0,UpdateActorTrackBounds,433,5,10,td5_ai.c,1,,0,0,3,0,"[td5_ai.c] tride 0x0C). |  * Used by UpdateActorTrackBounds [CONFIRMED @ 0x004366E0-0x00436891]. */ | #define ACTOR_PROBE_FL_BASE       0x090   /* int32 x,y,z = probe_FL */ | #d"
004368a0,ClassifyTrackOffsetClamp,453,5,14,main.c;td5_ai.c;td5re.h,2,,0,0,3,0,"[main.c] aceTraceMaxSimTicks"", 0); |     /* Feature flag: experimental ClassifyTrackOffsetClamp pre-loop port. |      * See td5_ai.c:td5_ai_refresh_route_state_slot — closes"
00436a70,UpdateRaceActors,1569,5,86,td5_ai.c;td5_ai.h;td5_camera.c;td5_game.c;td5_physics.c;td5_pilot_trace_00432D60.h;td5_pilot_trace_00436A70.c;td5_pilot_trace_00436A70.h;td5_track.c;td5_track.h;td5re.h,1,HOOK_POINT,1,0,13,2,[td5_ai.c] bias-clamp/boundary chain ported from |  * UpdateRaceActors @ 0x00436A70. Gated behind g_td5.ini.experimental_bias_clamp. */ | static void td5_ai_update_actor_track
004370a0,AdvanceActorTrackScript,1758,5,16,td5_ai.c;td5_ai.h;td5_pilot_trace_004370A0.c;td5_pilot_trace_004370A0.h,1,,0,0,1,0,[td5_ai.c] nt *rs) { |     /* Verbatim port of AdvanceActorTrackScript @ 0x004370A0. |      * Order of operations matches the original byte-for-byte: |      *   1. Countdown dec
004377b0,InitializeRaceOverlayResources,1004,4,8,td5_hud.c;td5_hud.h,1,,0,0,0,0,[td5_hud.c] (g_game_type == 7) { |             /* Time Trial (preset 3 @ 0x004377B0): no flag-driven timers. |              * The main TIME readout is emitted from td5_hud_dra
00437ba0,InitializeRaceHudLayout,3327,4,6,td5_hud.c;td5_hud.h,1,,0,0,0,0,[td5_hud.c] dresses: |  *   0x4377B0  InitializeRaceOverlayResources |  *   0x437BA0  InitializeRaceHudLayout |  *   0x4388A0  RenderRaceHudOverlays |  *   0x4397B0  BuildRaceHudMe
004388a0,RenderRaceHudOverlays,3854,5,11,td5_game.c;td5_hud.c;td5_hud.h,1,HOOK_POINT,1,0,3,0,[td5_game.c] the runtime gate read by both the HUD timer |      * widget (RenderRaceHudOverlays @ 0x004391CC) and the per-actor timer |      * decrement (AdvancePendingFinishSt
004397b0,BuildRaceHudMetricDigits,914,5,12,td5_hud.c;td5_hud.h,1,,0,0,1,0,"[td5_hud.c] slot, lap_index); | } |  | /* Original BuildRaceHudMetricDigits @ 0x004397b0 case 0: |  *   gHudMetricValue = (uint)(*(ushort *)(actor + 0x344) >> 8); |  * actor+0x344 is"
00439b60,SetRaceHudIndicatorState,15,5,12,td5_game.c;td5_hud.c;td5_hud.h,2,,0,0,2,0,"[td5_game.c] 37 lines decompiled at 0x0040a490): |  *    1) if timer == 0: SetRaceHudIndicatorState(0,0); SetRaceHudIndicatorState(1,0); return |  *    2) elif timer < 0x101: ti"
00439b70,DrawRaceStatusText,747,4,9,td5_hud.c;td5_hud.h,1,HOOK_POINT,1,0,0,0,"[td5_hud.c] 5_hud_draw_status_text |              * (DrawRaceStatusText @ 0x00439B70), not from the overlay bitmask. */ |             TD5_LOG_I(LOG_TAG, ""overlay flags: time-tr"
00439e60,RenderHudRadialPulseOverlay,928,4,2,td5_hud.c;td5_render.h,1,,0,0,0,0,[td5_hud.c] er_cy); |  *           FlushQueuedRaceHudText(); |  *           RenderHudRadialPulseOverlay(param_1); |  *           if (split_screen_mode) submit divider at DAT_004B
0043a210,ResetHudRadialPulseOverlay,10,5,1,td5_game.c,2,,0,0,1,0,[td5_game.c] == 0 && !network && game_type == 0 && !drag): |  *     calls ResetHudRadialPulseOverlay; sets g_raceEndRadialPulseEnabled=1. |  *   - Always sets g_raceEndFadeStat
0043a220,RenderTrackMinimapOverlay,3707,5,11,td5_hud.c;td5_hud.h,1,,0,0,3,0,"[td5_hud.c] 0x0c, +0x14) are added before rotation. |      * [CONFIRMED @ 0x0043a220 decomp + memory_read @ 0x00473fd8] |      */ |     int local_a4 = start_span; |     int seg_ren"
0043b0a0,InitializeMinimapLayout,1809,5,7,td5_hud.c;td5_hud.h,1,,0,0,2,0,[td5_hud.c] aceStatusText |  *   0x43A220  RenderTrackMinimapOverlay |  *   0x43B0A0  InitializeMinimapLayout |  *   0x43B7C0  InitializePauseMenuOverlayLayout |  *   0x428240  Ini
0043b7c0,InitializePauseMenuOverlayLayout,1957,4,7,td5_hud.c;td5_hud.h,1,,0,0,0,0,[td5_hud.c] kMinimapOverlay |  *   0x43B0A0  InitializeMinimapLayout |  *   0x43B7C0  InitializePauseMenuOverlayLayout |  *   0x428240  InitializeRaceHudFontGlyphAtlas |  *   0x428
0043bf70,RunAudioOptionsOverlay,1097,5,5,td5_game.c;td5_hud.c,1,,0,0,4,0,[td5_game.c] Audio3 / Continue / Exit). |                  * [CONFIRMED @ 0x0043BF70] RunAudioOptionsOverlay: 5 rows total. */ |                 if (key_down  && !s_prev_down)
0043c3c0,RequestIntroMovieShutdown,121,4,1,td5_fmv.c,0,,0,0,0,0,"[td5_fmv.c] k, StopStreamPlayback, IsStreamPlaying, |  * SetStreamVolume, RequestIntroMovieShutdown, the IDCT_DAT 8KB / UVA_DATA |  * 20KB PE sections, and the 0x1ED-dword play"
0043c440,PlayIntroMovie,1206,5,13,td5_fmv.c;td5_fmv.h;td5_game.c,1,,0,0,2,0,"[td5_fmv.c] v_play_with_source_reader replaces orig |  * PlayIntroMovie @ 0x0043C440 (1206 bytes, body 0x0043C440..0x0043C8F6). |  * The replacement is INTENTIONAL and TOTAL: t"
0043c9e0,InitializeTrackedActorMarkerBillboards,985,3,0,,1,,0,0,0,0,
0043cdc0,AdvanceWorldBillboardAnimations,20,4,10,td5_render.c;td5_render.h;td5_vfx.c;td5_vfx.h,1,,0,0,0,0,[td5_render.c] nims(void) | { |     /* |      * AdvanceWorldBillboardAnimations (0x43CDC0): |      * Advance animation phase by +0x10 per tick for billboard animation pool. |      * Dri
0043cde0,RenderTrackedActorMarker,1262,3,0,,2,,0,0,0,0,
0043d2d0,InitializeWantedHudOverlays,518,5,2,td5_ai.c;td5_game.c,1,,0,0,2,0,[td5_ai.c] initialize gWantedDamageStateTable proxy. |      * Original: InitializeWantedHudOverlays @ 0x43D2FC sets all 6 int16 entries |      * to 0x1000 [CONFIRMED]. Gate i
0043d4e0,UpdateWantedDamageIndicator,420,3,0,,1,,0,0,0,0,
0043d690,AwardWantedDamageScore,295,5,8,td5_ai.c;td5_ai.h;td5_physics.c,1,,0,0,2,0,"[td5_ai.c] 0x400 (impact>20000) |  * [CONFIRMED @ AwardWantedDamageScore 0x43D690]. When slot reaches 0, cop is arrested |  * and its AI is frozen [CONFIRMED @ UpdateRaceActor"
0043d7c0,AdvanceGlobalSkyRotation,19,5,7,td5_game.c;td5_render.c;td5_render.h,1,,0,0,2,0,[td5_game.c] void) { return g_td5.wanted_mode_enabled; } | /* [CONFIRMED @ 0x0043D7C0 AdvanceGlobalSkyRotation]: increments |  * g_wantedTargetTrackerActive (0x004BF500) by 0x40
0043d7e0,DecayTrackedActorMarkerIntensity,60,5,10,td5_game.c,1,HOOK_POINT,1,0,4,0,[td5_game.c] . Byte-equivalent. |  * |  * DecayTrackedActorMarkerIntensity @ 0x0043d7e0 [L5 — byte-faithful] |  *   Orig: gate on audio-options-overlay; decrement 0x200/tick; clam
0043d830,ApplyRandomWheelJitterHighSpeed,211,3,0,,0,,0,0,0,0,
0043d910,ApplyRandomWheelJitterLowSpeed,211,3,0,,0,,0,0,0,0,
0043d9f0,ApplyRandomWheelJitterSynchronized,135,3,0,,0,,0,0,0,0,
0043da80,LoadRenderRotationMatrix,110,5,23,td5_camera.c;td5_physics.c;td5_render.c;td5_render.h,20,,0,0,9,0,"[td5_camera.c] camera basis code, so this transform is correct. */ |         LoadRenderRotationMatrix(terrain_matrix); |         ConvertFloatVec3ToShortAngles(orient, transformed_"
0043daf0,PushRenderTransform,112,4,4,td5_render.c;td5_render.h,2,,0,0,0,0,[td5_render.c] derRotationMatrix |  *   0x43DC20  LoadRenderTranslation |  *   0x43DAF0  PushRenderTransform |  *   0x43DB70  PopRenderTransform |  *   0x43DC50  TransformVec3ByRender
0043db70,PopRenderTransform,175,4,4,td5_render.c;td5_render.h,2,,0,0,0,0,[td5_render.c] adRenderTranslation |  *   0x43DAF0  PushRenderTransform |  *   0x43DB70  PopRenderTransform |  *   0x43DC50  TransformVec3ByRenderMatrixFull |  *   0x43DD60  Transform
0043dc20,LoadRenderTranslation,40,4,6,td5_render.c;td5_render.h,12,,0,0,0,0,[td5_render.c] EndRaceScene |  *   0x43DA80  LoadRenderRotationMatrix |  *   0x43DC20  LoadRenderTranslation |  *   0x43DAF0  PushRenderTransform |  *   0x43DB70  PopRenderTransform
0043dc50,TransformVec3ByRenderMatrixFull,95,4,4,td5_render.c;td5_render.h,1,,0,0,0,0,[td5_render.c] PushRenderTransform |  *   0x43DB70  PopRenderTransform |  *   0x43DC50  TransformVec3ByRenderMatrixFull |  *   0x43DD60  TransformMeshVerticesToView |  *   0x43DDF0
0043dcb0,TransformAndQueueTranslucentMesh,173,4,5,td5_render.c;td5_render.h,1,,0,0,0,0,[td5_render.c] rrentFrustum |  *   0x42DE10  TestMeshAgainstViewFrustum |  *   0x43DCB0  TransformAndQueueTranslucentMesh |  *   0x4314B0  RenderPreparedMeshResource |  *   0x4317F0
0043dd60,TransformMeshVerticesToView,131,5,6,td5_render.c;td5_render.h,3,,0,0,2,0,[td5_render.c] ansform |  *   0x43DC50  TransformVec3ByRenderMatrixFull |  *   0x43DD60  TransformMeshVerticesToView |  *   0x43DDF0  ComputeMeshVertexLighting |  *   0x42DCA0  IsBoun
0043ddf0,ComputeMeshVertexLighting,195,5,9,td5_render.c;td5_render.h,2,,0,0,1,0,[td5_render.c] rMatrixFull |  *   0x43DD60  TransformMeshVerticesToView |  *   0x43DDF0  ComputeMeshVertexLighting |  *   0x42DCA0  IsBoundingSphereVisibleInCurrentFrustum |  *   0x42
0043dec0,ApplyMeshProjectionEffect,837,4,10,td5_render.c;td5_render.h,1,,0,0,0,0,[td5_render.c] ========= |  * Vehicle Projection Effect / Chrome Reflection (0x43DEC0 / 0x40CBD0) |  * |  * Original renders a second pass on the player car mesh with heading- |  * ro
0043e210,SetProjectionEffectState,172,4,9,td5_render.c,1,,0,0,0,0,[td5_render.c] t DAT_004bf520 written by |      * SetProjectionEffectState @ 0x0043E210. */ |     float cos_heading;   /* mode 2: cos(-yaw); mode 1: 1.0 */ |     float sin_heading;
0043e2c0,ResetProjectedPrimitiveWorkBuffer,36,3,0,,1,,0,0,0,0,
0043e2f0,FlushProjectedPrimitiveBuckets,188,4,6,td5_render.c;td5_render.h,1,,0,0,0,0,[td5_render.c] kets |  *   0x43E550  QueueProjectedPrimitiveBucketEntry |  *   0x43E2F0  FlushProjectedPrimitiveBuckets |  *   0x43E7E0  ConfigureProjectionForViewport |  */ |  | #include
0043e3b0,InsertBillboardIntoDepthSortBuckets,270,4,7,td5_render.c;td5_render.h,0,,0,0,0,0,[td5_render.c] itives |  *   0x4329E0  FlushImmediateDrawPrimitiveBatch |  *   0x43E3B0  InsertBillboardIntoDepthSortBuckets |  *   0x43E550  QueueProjectedPrimitiveBucketEntry |  *
0043e4c0,InsertTriangleIntoDepthSortBuckets,143,3,0,,1,,0,0,0,0,
0043e550,QueueProjectedPrimitiveBucketEntry,149,4,6,td5_render.c;td5_render.h,1,,0,0,0,0,[td5_render.c] tch |  *   0x43E3B0  InsertBillboardIntoDepthSortBuckets |  *   0x43E550  QueueProjectedPrimitiveBucketEntry |  *   0x43E2F0  FlushProjectedPrimitiveBuckets |  *   0x43
0043e5f0,InitializeProjectedPrimitiveBuckets,75,3,0,,1,,0,0,0,0,
0043e640,SetProjectedClipRect,268,5,5,td5_game.c;td5_hud.c;td5_render.h,4,,0,0,3,0,[td5_game.c] tate so RSSetScissorRects is always active. |          * [RE: SetProjectedClipRect per view @ InitializeRaceViewportLayout 0x42C2B0] */ |         td5_plat_render_se
0043e750,SetClipBounds,81,4,2,td5_hud.c,2,,0,0,0,0,[td5_hud.c] =============== |  * Race End Fade — Directional screen wipe (0x43E750 SetClipBounds) |  * |  * Renders black bars that close in from opposite screen edges. |  * progre
0043e7b0,ComputeAverageDepth,36,5,8,td5_render.c,3,,0,0,5,0,"[td5_render.c] * intensity * (1.0f / 1024.0f); | } |  | /* ComputeAverageDepth @ 0x0043E7B0: scalar ambient = (R+G+B)/3 byte. */ | static void tl_set_depth(int r, int g, int b) | { |"
0043e7e0,ConfigureProjectionForViewport,246,5,15,td5_game.c;td5_render.c;td5_render.h,2,HOOK_POINT,1,0,1,0,"[td5_game.c] jectionForViewport(640, 480). |  *         [ARCH-DIVERGENCE @ 0x0043E7E0 ConfigureProjectionForViewport] |  *         See td5_render.c:2087 td5_render_configure_pro"
0043e8e0,SetProjectionCenterOffset,19,5,9,td5_camera.c;td5_hud.c;td5_render.c,3,,0,0,3,0,"[td5_camera.c] mals using current g_depthFovFactor. |  * Original also calls SetProjectionCenterOffset(0,0) here, but that is |  * a per-frame prep step in the original's RunRaceF"
0043e900,RecomputeTracksideProjectionScale,136,5,13,td5_camera.c;td5_render.c,2,,0,0,4,1,[td5_camera.c] e_state[i]; |     } | } |  | /* RecomputeTracksideProjectionScale @ 0x0043E900 |  * Recomputes frustum plane normals using current g_depthFovFactor. |  * Original also call
0043e990,InitializeTireTrackPool,433,3,0,,1,,0,0,0,0,
0043eb50,UpdateTireTrackPool,1235,5,6,td5_game.c;td5_vfx.c;td5_vfx.h,1,HOOK_POINT,1,0,2,0,"[td5_game.c] @ 0x0040C120 (LAB_0040c7ba). Sim |          * tick only runs UpdateTireTrackPool() (per-slot intensity decay), |          * NOT the per-actor emit step. Dispatch n"
0043f030,AcquireTireTrackEmitter,471,4,6,td5_vfx.c;td5_vfx.h,4,,0,0,0,0,[td5_vfx.c] 3. Tire Track Pool |  *    Original: AcquireTireTrackEmitter (0x43F030) |  *              UpdateTireTrackEmitters (0x43EB50) |  *              RenderTireTrackPool (0x
0043f210,RenderTireTrackPool,522,5,17,td5_render.h;td5_vfx.c;td5_vfx.h,1,,0,0,3,0,[td5_vfx.c] * Lifetime is incremented in render (RenderTireTrackPool 0x0043F210). */ |  |     if (!s_tire_track_pool) return; |  |     int active_emitters = 0; |     int reallocs_
0043f420,UpdateFrontWheelSoundEffects,476,4,5,td5_vfx.c;td5_vfx.h,1,,0,0,0,0,[td5_vfx.c] x43F7E0) |  *              UpdateFront/RearWheelSoundEffects (0x43F420/0x43F600) |  * ======================================================================== */ |  | /
0043f600,UpdateRearWheelSoundEffects,479,4,5,td5_vfx.c;td5_vfx.h,1,,0,0,0,0,[td5_vfx.c] *              UpdateFront/RearWheelSoundEffects (0x43F420/0x43F600) |  * ======================================================================== */ |  | /** |  * Che
0043f7e0,UpdateRearTireEffects,373,4,6,td5_vfx.c;td5_vfx.h,1,,0,0,0,0,[td5_vfx.c] FAE0) |  *              UpdateFront/RearTireEffects (0x43F960/0x43F7E0) |  *              UpdateFront/RearWheelSoundEffects (0x43F420/0x43F600) |  * =================
0043f960,UpdateFrontTireEffects,373,4,5,td5_vfx.c;td5_vfx.h,1,,0,0,0,0,[td5_vfx.c] tch (0x43FAE0) |  *              UpdateFront/RearTireEffects (0x43F960/0x43F7E0) |  *              UpdateFront/RearWheelSoundEffects (0x43F420/0x43F600) |  * ========
0043fae0,UpdateTireTrackEmitters,136,5,15,td5_game.c;td5_render.c;td5_vfx.c;td5_vfx.h,1,,0,0,2,0,[td5_game.c] h --- |          * Original: UpdateTireTrackEmitterDispatch @ 0x43FAE0 has a SINGLE |          * caller — RenderRaceActorForView @ 0x0040C120 (LAB_0040c7ba). Sim |
0043fb70,ReadTrackStaticDataChunk,28,3,0,,1,,0,0,0,0,
0043fb90,ReadCompressedTrackStreamChunk,35,3,0,,1,,0,0,0,0,
0043fbc0,DecompressTrackDataStream,190,3,0,,1,,0,0,0,0,
0043fc80,ParseZipCentralDirectory,2341,4,5,td5_asset.c;td5_asset.h,3,,0,0,0,0,[td5_asset.c] set pipeline to clean C11. |  * The original ZIP reader is at 0x43FC80..0x440A23 and uses a custom streaming |  * DEFLATE decompressor. This source port uses miniz
004405b0,DecompressZipEntry,473,4,4,td5_asset.c;td5_asset.h,2,,0,0,0,0,"[td5_asset.c] Entry Decompression |  * |  * Reimplements DecompressZipEntry (0x4405B0). |  * |  * Reads the local file header, then either copies (stored) or inflates |  * (deflate) t"
00440790,ReadArchiveEntry,207,5,9,td5_asset.c;td5_asset.h;td5_fmv.c;td5_game.c,12,,0,0,5,0,[td5_asset.c] the ZIP. |  * This matches original behavior at 0x4409B0 and 0x440790. |  * ======================================================================== */ |  | /** |  * Try
00440860,OpenArchiveFileForRead,327,5,4,td5_asset.h,5,,0,0,2,0,[td5_asset.h] B0  DecompressZipEntry |  *   0x440790  ReadArchiveEntry |  *   0x440860  OpenArchiveFileForRead |  *   0x4409B0  GetArchiveEntrySize |  *   0x442CF0  FindArchiveEntryB
004409b0,GetArchiveEntrySize,115,5,9,td5_asset.c;td5_asset.h;td5_fmv.c;td5_game.c,9,,0,0,7,0,[td5_asset.c] ed instead of the ZIP. |  * This matches original behavior at 0x4409B0 and 0x440790. |  * ======================================================================== *
00440a30,UpdateVehicleLoopingAudioState,124,4,6,td5_sound.c;td5_sound.h,1,,0,0,0,0,[td5_sound.c] o backend. |  * |  * Key original functions reimplemented: |  *   0x440A30  UpdateVehicleLoopingAudioState |  *   0x440AB0  StartTrackedVehicleAudio |  *   0x440AE0  Stop
